# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415221487;4058.93;145307.13;46190.75;0.00;143020.33;0.00;0.00;0.00;0.00
axle;60;1415221547;4367.13;122100.33;60210.88;0.00;33715.28;0.00;0.00;0.00;0.00
axle;60;1415221607;4439.53;112201.67;15402.62;0.00;17758.50;0.00;0.00;0.00;0.00
axle;60;1415221667;4315.73;53736.93;5809.73;0.00;18336.58;0.00;0.00;0.00;0.00
axle;60;1415221727;4443.73;68190.07;5818.87;0.00;15581.25;0.00;0.00;0.00;0.00
axle;60;1415221787;4345.60;111988.40;6854.52;0.00;6418.63;0.00;0.00;0.00;0.00
axle;60;1415221847;4367.00;93759.80;1381.87;0.00;21394.20;0.00;0.00;0.00;0.00
axle;60;1415221907;4733.87;21161.53;1308.05;0.00;6975.43;0.00;0.00;0.00;0.00
axle;60;1415221967;4450.13;51411.93;2500.33;0.00;23846.80;0.00;0.00;0.00;0.00
axle;60;1415222027;4110.93;12106.00;1261.92;0.00;5932.67;0.00;0.00;0.00;0.00
axle;60;1415222087;4115.33;42695.53;11269.43;0.00;34188.68;0.00;0.00;0.00;0.00
axle;60;1415222147;4390.40;49512.80;1766.70;0.00;21396.90;0.00;0.00;0.00;0.00
axle;60;1415222207;4439.47;39676.40;1346.33;0.00;25994.75;0.00;0.00;0.00;0.00
axle;60;1415222267;4625.07;12770.80;1176.00;0.00;4854.38;0.00;0.00;0.00;0.00
axle;60;1415222327;4405.40;26137.27;1585.32;0.00;19191.72;0.00;0.00;0.00;0.00
axle;14230;1415236558;4175.02;22536.33;163672.68;0.01;34588.87;781.17;369.43;1105.46;96.08
axle;60;1415236618;4300.20;145941.07;46604.42;0.02;138953.38;0.00;0.00;0.00;0.00
axle;60;1415236678;4439.33;103448.00;56786.52;0.00;34274.87;0.00;0.00;0.00;0.00
axle;60;1415236738;4696.67;101859.80;16590.08;0.00;16342.25;0.00;0.00;0.00;0.00
axle;60;1415236798;4058.73;77104.20;6405.83;0.00;16291.83;0.00;0.00;0.00;0.00
axle;60;1415236858;4674.93;51043.60;5742.85;0.00;17088.62;0.00;0.00;0.00;0.00
axle;60;1415236918;4367.67;70701.53;4151.47;0.00;8485.20;0.00;0.00;0.00;0.00
axle;60;1415236978;3946.93;118386.87;2999.05;0.00;11941.82;0.00;0.00;0.00;0.00
axle;60;1415237038;4735.20;43191.40;3126.02;0.00;18628.77;0.00;0.00;0.00;0.00
axle;60;1415237098;4408.20;28957.40;32928.50;0.00;15689.08;0.00;2347.47;1969.38;83.89
axle;60;1415237158;4412.80;111675.20;4519.10;0.00;49236.68;0.00;0.00;0.00;0.00
axle;60;1415237218;4435.60;17479.13;3898.45;0.00;7255.57;0.00;0.00;0.00;0.00
axle;60;1415237278;4135.07;20053.07;3103.17;0.00;6340.27;0.00;0.00;0.00;0.00
axle;60;1415237338;4568.87;49528.27;3568.58;0.00;24180.12;0.00;0.00;0.00;0.00
